2024, 38580.0, 57870.0, 0.0, 03EGTSN002, 2024-01-24 15:09:45, FundingCommitment, 9, 40, 0.4, 128600
2024, 57000.0, 38000.0, 0.0, 03EGTST001, 2024-01-24 15:09:45, FundingCommitment, 12, 60, 0.6, 95000
2023, 25212.49, 16808.34, 0.0, 03EGTTH009, 2024-01-24 15:09:46, FundingCommitment, 5, 60, 0.5999998096182299, 100850
2024, 35297.5, 23531.67, 0.0, 03EGTTH009, 2024-01-24 15:09:46, FundingCommitment, 7, 60, 0.59999996600326, 100850
2024, 50000.0, 75000.0, 0.0, 03EGTBE007, 2024-01-24 15:08:49, FundingCommitment, 12, 40, 0.4, 125000
2023, 12500.0, 18750.0, 0.0, 03EGTBE009, 2024-01-24 15:08:49, FundingCommitment, 3, 40, 0.4, 125000
2024, 37500.0, 56250.0, 0.0, 03EGTBE009, 2024-01-24 15:08:49, FundingCommitment, 9, 40, 0.4, 125000
2023, 21400.0, 32100.0, 0.0, 03EGTBE012, 2024-01-24 15:08:50, FundingCommitment, 6, 40, 0.4, 107000
2024, 21400.0, 32100.0, 0.0, 03EGTBE012, 2024-01-24 15:08:50, FundingCommitment, 6, 40, 0.4, 107000
2023, 21833.33, 32750.0, 0.0, 03EGTBE013, 2024-01-24 15:08:51, FundingCommitment, 5, 40, 0.3999999633587764, 131000
2024, 30566.66, 45850.01, 0.0, 03EGTBE013, 2024-01-24 15:08:51, FundingCommitment, 7, 40, 0.39999989531080066, 131000
2023, 19833.33, 29750.0, 0.0, 03EGTBE014, 2024-01-24 15:08:52, FundingCommitment, 5, 40, 0.3999999596638628, 119000
2024, 27766.66, 41650.01, 0.0, 03EGTBE014, 2024-01-24 15:08:52, FundingCommitment, 7, 40, 0.3999998847539071, 119000
2023, 14266.66, 21400.01, 0.0, 03EGTBW001, 2024-01-24 15:08:52, FundingCommitment, 4, 40, 0.3999997757009555, 107000
2024, 28533.33, 42800.0, 0.0, 03EGTBW001, 2024-01-24 15:08:52, FundingCommitment, 8, 40, 0.3999999719626155, 107000
2023, 9133.33, 13700.0, 0.0, 03EGTBW003, 2024-01-24 15:08:53, FundingCommitment, 2, 40, 0.3999999124087463, 137000
2024, 45666.66, 68500.01, 0.0, 03EGTBW003, 2024-01-24 15:08:53, FundingCommitment, 10, 40, 0.39999992992700933, 137000
2023, 20026.66, 30040.01, 0.0, 03EGTBW005, 2024-01-24 15:08:54, FundingCommitment, 4, 40, 0.3999998402130599, 150200
2024, 40053.33, 60080.0, 0.0, 03EGTBW005, 2024-01-24 15:08:54, FundingCommitment, 8, 40, 0.3999999800266305, 150200
2023, 7933.33, 11900.0, 0.0, 03EGTBW010, 2024-01-24 15:08:55, FundingCommitment, 2, 40, 0.3999998991596469, 119000
2024, 39666.66, 59500.01, 0.0, 03EGTBW010, 2024-01-24 15:08:55, FundingCommitment, 10, 40, 0.3999999193277338, 119000
2023, 6333.33, 9500.0, 0.0, 03EGTBW013, 2024-01-24 15:08:55, FundingCommitment, 2, 40, 0.39999987368418394, 95000
2024, 31666.66, 47500.01, 0.0, 03EGTBW013, 2024-01-24 15:08:55, FundingCommitment, 10, 40, 0.3999998989473727, 95000
2023, 8253.33, 12380.0, 0.0, 03EGTBW016, 2024-01-24 15:08:56, FundingCommitment, 2, 40, 0.3999999030694512, 123800
2024, 41266.66, 61900.01, 0.0, 03EGTBW016, 2024-01-24 15:08:56, FundingCommitment, 10, 40, 0.39999992245557603, 123800
2023, 4116.66, 6175.01, 0.0, 03EGTBW017, 2024-01-24 15:08:57, FundingCommitment, 1, 40, 0.3999992226723165, 123500
2024, 45283.33, 67925.0, 0.0, 03EGTBW017, 2024-01-24 15:08:57, FundingCommitment, 11, 40, 0.3999999823334555, 123500
2023, 20833.33, 31250.0, 0.0, 03EGTBW031, 2024-01-24 15:08:58, FundingCommitment, 5, 40, 0.39999996159999757, 125000
2024, 29166.66, 43750.01, 0.0, 03EGTBW031, 2024-01-24 15:08:58, FundingCommitment, 7, 40, 0.3999998902857193, 125000
2023, 28280.0, 42420.0, 0.0, 03EGTBW032, 2024-01-24 15:08:58, FundingCommitment, 6, 40, 0.4, 141400
2024, 28280.0, 42420.0, 0.0, 03EGTBW032, 2024-01-24 15:08:58, FundingCommitment, 6, 40, 0.4, 141400
2023, 21013.33, 31520.0, 0.0, 03EGTBW033, 2024-01-24 15:08:59, FundingCommitment, 8, 40, 0.3999999619289316, 78800
2024, 10506.66, 15760.01, 0.0, 03EGTBW033, 2024-01-24 15:08:59, FundingCommitment, 4, 40, 0.3999996954315107, 78800
2023, 29166.66, 43750.01, 0.0, 03EGTBW034, 2024-01-24 15:09:00, FundingCommitment, 7, 40, 0.3999998902857193, 125000
2024, 20833.33, 31250.0, 0.0, 03EGTBW034, 2024-01-24 15:09:00, FundingCommitment, 5, 40, 0.39999996159999757, 125000
2023, 16666.66, 25000.01, 0.0, 03EGTBW035, 2024-01-24 15:09:01, FundingCommitment, 4, 40, 0.39999980800001533, 125000
2024, 33333.33, 50000.0, 0.0, 03EGTBW035, 2024-01-24 15:09:01, FundingCommitment, 8, 40, 0.39999997599999904, 125000
2023, 25000.0, 37500.0, 0.0, 03EGTBW036, 2024-01-24 15:09:01, FundingCommitment, 6, 40, 0.4, 125000
2024, 25000.0, 37500.0, 0.0, 03EGTBW036, 2024-01-24 15:09:01, FundingCommitment, 6, 40, 0.4, 125000
2023, 16333.33, 24500.0, 0.0, 03EGTBW037, 2024-01-24 15:09:02, FundingCommitment, 4, 40, 0.39999995102040414, 122500
2024, 32666.66, 49000.01, 0.0, 03EGTBW037, 2024-01-24 15:09:02, FundingCommitment, 8, 40, 0.3999999020408203, 122500
2023, 18833.33, 28250.0, 0.0, 03EGTBY001, 2024-01-24 15:09:03, FundingCommitment, 5, 40, 0.39999995752212086, 113000
2024, 26366.66, 39550.01, 0.0, 03EGTBY001, 2024-01-24 15:09:03, FundingCommitment, 7, 40, 0.3999998786346458, 113000
